epoch,step,train_loss
4,5609,0.6969753503799438
4,5619,0.6183552145957947
4,5629,0.7368454933166504
4,5639,0.5731225609779358
4,5649,0.8643125891685486
5,5659,0.5056027770042419
5,5669,0.7086717486381531
5,5679,0.7309609651565552
5,5689,0.7144649028778076
5,5699,0.6242021918296814
5,5709,0.7249935865402222
5,5719,0.633390486240387
5,5729,0.5283820033073425
5,5739,0.8208284378051758
5,5749,0.8016359210014343
5,5759,0.674026370048523
5,5769,0.6412258148193359
5,5779,0.6568299531936646
5,5789,0.8430209159851074
5,5799,0.7056288719177246
5,5809,0.7451373934745789
5,5819,0.845252513885498
5,5829,0.6414913535118103
5,5839,0.7049177885055542
5,5849,0.7021581530570984
5,5859,0.7376461029052734
5,5869,0.6823630332946777
5,5879,0.729634165763855
5,5889,0.7539950609207153
5,5899,0.8093746900558472
5,5909,nan
5,5919,0.7740639448165894
5,5929,0.6474562883377075
5,5939,0.7396578788757324
5,5949,0.5663897395133972
5,5959,0.7660578489303589
5,5969,0.6207166910171509
5,5979,0.6615252494812012
5,5989,0.6197106838226318
5,5999,0.6351412534713745
5,6009,0.6810876727104187
5,6019,0.7064552307128906
5,6029,0.5112089514732361
5,6039,0.7393196821212769
5,6049,0.7213679552078247
5,6059,0.5751611590385437
5,6069,0.5709766149520874
5,6079,0.7277993559837341
5,6089,0.7508029937744141
5,6099,0.6405889987945557
5,6109,0.5485185980796814
5,6119,0.7763280868530273
5,6129,0.7118277549743652
5,6139,0.6606252193450928
5,6149,0.7243145704269409
5,6159,0.7598317861557007
5,6169,0.7215346097946167
5,6179,0.5346313714981079
5,6189,0.6585467457771301
5,6199,0.7145097255706787
5,6209,0.8296589255332947
5,6219,0.7456926107406616
5,6229,0.6287998557090759
5,6239,0.5874045491218567
5,6249,0.6517471075057983
5,6259,0.5444455146789551
5,6269,0.7309283018112183
5,6279,0.65099036693573
5,6289,0.5973318815231323
5,6299,0.5218421220779419
5,6309,0.6485313177108765
5,6319,0.5325312614440918
5,6329,0.8052616119384766
5,6339,0.8757723569869995
5,6349,0.65538489818573
5,6359,0.7593101263046265
5,6369,0.5775039196014404
5,6379,0.6889742612838745
5,6389,0.593349039554596
5,6399,0.6454471945762634
5,6409,0.6639130115509033
5,6419,0.7651950716972351
5,6429,0.6894338130950928
5,6439,0.7638930082321167
5,6449,0.5852078199386597
5,6459,0.6249811053276062
5,6469,0.7403413653373718
5,6479,0.7730821371078491
5,6489,0.703593373298645
5,6499,0.7358261346817017
5,6509,0.6610044240951538
5,6519,0.5757233500480652
5,6529,0.7123754024505615
5,6539,0.6529774069786072
5,6549,0.6173980236053467
5,6559,0.7602793574333191
5,6569,0.7045305967330933
5,6579,0.5070956349372864
5,6589,0.7668668627738953
5,6599,0.5989797115325928
5,6609,0.7869088649749756
5,6619,0.7016156911849976
5,6629,0.7439281344413757
5,6639,0.6349470615386963
5,6649,0.7137500643730164
5,6659,0.5553334951400757
5,6669,0.69267737865448
5,6679,0.5045294761657715
5,6689,0.7258235812187195
5,6699,0.6476438045501709
5,6709,0.8582870364189148
5,6719,0.6405360102653503
5,6729,0.6163116693496704
5,6739,0.9309844970703125
5,6749,0.5670453310012817
5,6759,0.5963054299354553
5,6769,0.6143051385879517
5,6779,0.7342705130577087
6,6789,0.7261554598808289
6,6799,0.6256924867630005
6,6809,0.6724769473075867
6,6819,0.6242997646331787
6,6829,0.4915115237236023
6,6839,0.7072176337242126
6,6849,0.4990741014480591
6,6859,0.6342568397521973
6,6869,0.6959521174430847
6,6879,0.5600298643112183
6,6889,0.7064346075057983
6,6899,0.7140249013900757
6,6909,0.8311166763305664
6,6919,0.6565788984298706
6,6929,0.7864174246788025
6,6939,0.824347972869873
6,6949,0.6437417268753052
6,6959,0.7137482166290283
6,6969,0.5906732082366943
6,6979,0.679262101650238
6,6989,0.708685576915741
6,6999,0.7324463725090027
6,7009,0.6115528345108032
6,7019,0.5994035005569458
6,7029,0.5278671979904175
6,7039,0.6471385359764099
6,7049,0.6148301362991333
6,7059,0.6478235125541687
6,7069,0.8005681037902832
6,7079,0.7682611346244812
6,7089,0.6333187818527222
6,7099,0.5420533418655396
6,7109,0.6449569463729858
6,7119,0.6107073426246643
6,7129,0.5534316301345825
6,7139,0.6186192035675049
6,7149,0.6536773443222046
6,7159,0.5588325262069702
6,7169,0.632779061794281
6,7179,0.5694762468338013
6,7189,0.5468839406967163
6,7199,0.6409047842025757
6,7209,0.6207826733589172
6,7219,0.6700441837310791
6,7229,0.7421978712081909
6,7239,0.5557992458343506
6,7249,0.7028429508209229
6,7259,0.462418794631958
6,7269,0.6834187507629395
6,7279,0.5612455606460571
6,7289,0.6522564888000488
6,7299,0.6902331709861755
6,7309,0.7816097140312195
6,7319,0.5978357791900635
6,7329,0.581378698348999
6,7339,0.7983075976371765
6,7349,0.6573920249938965
6,7359,0.5724135637283325
6,7369,0.7350063323974609
6,7379,0.5588095784187317
6,7389,0.5046822428703308
6,7399,0.6046959757804871
6,7409,0.5731421709060669
6,7419,0.627344012260437
6,7429,0.70599365234375
6,7439,0.6658042669296265
6,7449,0.6648000478744507
6,7459,0.6465455293655396
6,7469,0.62701416015625
6,7479,0.6713980436325073
6,7489,0.6568024158477783
6,7499,0.6092645525932312
6,7509,0.571044921875
6,7519,0.5740230083465576
6,7529,0.6396516561508179
6,7539,nan
6,7549,0.67961585521698
6,7559,0.7555510997772217
6,7569,0.6170521974563599
6,7579,0.5698226690292358
6,7589,0.8414949178695679
6,7599,0.5816704034805298
6,7609,0.7346447706222534
6,7619,0.757003664970398
6,7629,0.6578210592269897
6,7639,0.6139575839042664
6,7649,0.6770409345626831
6,7659,0.612697958946228
6,7669,0.7466499209403992
6,7679,0.6095383167266846
6,7689,0.5441534519195557
6,7699,0.6338651180267334
6,7709,0.6744951009750366
6,7719,0.7121652364730835
6,7729,0.5613421201705933
6,7739,0.7012679576873779
6,7749,0.6880412101745605
6,7759,0.784127414226532
6,7769,0.8736690282821655
6,7779,0.6288180351257324
6,7789,0.7778422832489014
6,7799,0.6708258390426636
6,7809,0.6547894477844238
6,7819,0.575690507888794
6,7829,0.7826650142669678
6,7839,0.607267439365387
6,7849,0.5876668691635132
6,7859,0.6645207405090332
6,7869,0.6284531354904175
6,7879,0.6968225836753845
6,7889,0.701396107673645
6,7899,0.618985652923584
6,7909,0.5590175986289978
7,7919,0.47901320457458496
7,7929,0.647201418876648
7,7939,0.8859685659408569
7,7949,0.8380367159843445
7,7959,0.6730793714523315
7,7969,0.6066871881484985
7,7979,0.7806498408317566
7,7989,0.750153660774231
7,7999,0.6968428492546082
7,8009,0.7387961149215698
7,8019,0.7185670733451843
7,8029,0.5931665897369385
7,8039,0.8842699527740479
7,8049,0.6971050500869751
7,8059,0.6909396648406982
7,8069,0.8244283199310303
7,8079,0.7716068625450134
7,8089,0.5237137079238892
7,8099,0.814922571182251
7,8109,0.8318350315093994
7,8119,0.6477590203285217
7,8129,0.7731952667236328
7,8139,0.6574720740318298
7,8149,0.6621701717376709
7,8159,0.5285383462905884
7,8169,0.7466537952423096
7,8179,0.7353028059005737
7,8189,0.6630412340164185
7,8199,0.754779040813446
7,8209,0.7341625690460205
7,8219,0.7311295866966248
7,8229,0.6575716733932495
7,8239,nan
7,8249,0.7633824348449707
7,8259,0.7806644439697266
7,8269,0.6632051467895508
7,8279,0.7064142227172852
7,8289,0.5897383093833923
7,8299,0.754306435585022
7,8309,0.8069957494735718
7,8319,0.5407739877700806
7,8329,0.6968785524368286
7,8339,0.6382865905761719
7,8349,0.5572028160095215
7,8359,0.6417796611785889
7,8369,0.7653354406356812
7,8379,0.7196779251098633
7,8389,0.7793092131614685
7,8399,0.612075686454773
7,8409,0.5004643201828003
7,8419,0.7185191512107849
7,8429,0.7075578570365906
7,8439,0.6228962540626526
7,8449,0.6227725744247437
7,8459,0.6009103059768677
7,8469,0.6763619780540466
7,8479,0.7113837003707886
7,8489,0.6556352376937866
7,8499,0.6853060722351074
7,8509,0.5427134037017822
7,8519,0.5691040754318237
7,8529,0.5729720592498779
7,8539,0.7849828004837036
7,8549,0.6942694187164307
7,8559,0.6225731372833252
7,8569,0.7861441373825073
7,8579,0.8279622793197632
7,8589,0.6960686445236206
7,8599,0.665206253528595
7,8609,0.6811158061027527
7,8619,0.621152937412262
7,8629,0.685320258140564
7,8639,0.5800911784172058
7,8649,0.8296551704406738
7,8659,0.8448783755302429
7,8669,0.7257675528526306
7,8679,0.7367446422576904
7,8689,0.6869620084762573
7,8699,0.44100937247276306
7,8709,0.6036489605903625
7,8719,0.6434018015861511
7,8729,0.7086459398269653
7,8739,0.730626106262207
7,8749,0.8380254507064819
7,8759,0.7394804954528809
7,8769,0.7039213180541992
7,8779,0.7253336906433105
7,8789,0.7963122129440308
7,8799,0.6097823977470398
7,8809,0.5646167397499084
7,8819,0.48150238394737244
7,8829,0.7312405109405518
7,8839,0.7226573824882507
7,8849,0.7695440053939819
7,8859,0.6892919540405273
7,8869,0.5184088349342346
7,8879,0.651700496673584
7,8889,0.6296541690826416
7,8899,0.5670355558395386
7,8909,0.6026206016540527
7,8919,0.7079698443412781
7,8929,0.5733708739280701
7,8939,0.6850781440734863
7,8949,0.6818413138389587
7,8959,0.8997292518615723
7,8969,0.5081390738487244
7,8979,0.708838701248169
7,8989,0.6866223216056824
7,8999,0.6783792972564697
7,9009,0.6120902895927429
7,9019,0.753596305847168
7,9029,0.6069377660751343
7,9039,0.6241730451583862
8,9049,0.5813239812850952
8,9059,0.7144837379455566
8,9069,0.889957070350647
8,9079,0.6934762001037598
8,9089,0.721184253692627
8,9099,0.7860514521598816
8,9109,0.6644178628921509
8,9119,0.6980623602867126
8,9129,0.6873388290405273
8,9139,0.5606629252433777
8,9149,0.764971137046814
8,9159,0.5783771872520447
8,9169,0.8262758255004883
8,9179,0.722990870475769
8,9189,0.5625172853469849
8,9199,0.8493770360946655
8,9209,0.5972415804862976
8,9219,0.5830103158950806
8,9229,0.6507853269577026
8,9239,0.8050626516342163
8,9249,0.6937608122825623
8,9259,0.6125484704971313
8,9269,0.805679976940155
8,9279,0.6725195646286011
8,9289,0.6537136435508728
8,9299,0.6906598806381226
8,9309,0.6585839986801147
8,9319,0.5954443216323853
8,9329,0.7973748445510864
8,9339,0.6403508186340332
8,9349,0.6533759832382202
8,9359,0.5253170728683472
8,9369,0.565086841583252
8,9379,0.7627496719360352
8,9389,0.7978585958480835
8,9399,0.8008804321289062
8,9409,0.7882887721061707
8,9419,0.6153992414474487
8,9429,0.7194005846977234
8,9439,0.6886476874351501
8,9449,0.720678985118866
8,9459,0.682654857635498
8,9469,0.6769343614578247
8,9479,0.6857285499572754
8,9489,0.5698769092559814
8,9499,0.5760784149169922
8,9509,0.6753363013267517
8,9519,0.6178052425384521
8,9529,0.6985350847244263
8,9539,0.6875619888305664
8,9549,0.6578323841094971
8,9559,0.652472198009491
8,9569,0.7380945682525635
8,9579,0.6282512545585632
8,9589,0.5533996820449829
8,9599,0.7700270414352417
8,9609,0.8428735733032227
8,9619,0.7138726115226746
8,9629,0.5958289504051208
8,9639,0.9368133544921875
8,9649,0.7650587558746338
8,9659,0.7461229562759399
8,9669,0.7733336687088013
8,9679,0.7038896083831787
8,9689,0.6692485809326172
8,9699,0.5821434259414673
8,9709,0.5426266193389893
8,9719,0.7710945010185242
8,9729,0.6144968271255493
8,9739,0.7063120603561401
8,9749,0.8164812326431274
8,9759,0.759335458278656
8,9769,0.6056579947471619
8,9779,0.7745415568351746
8,9789,0.6600016951560974
8,9799,0.7998666763305664
8,9809,0.7485437393188477
8,9819,0.6168787479400635
8,9829,0.6437221765518188
8,9839,0.7373682856559753
8,9849,0.48208627104759216
8,9859,0.7382251024246216
8,9869,0.6507076621055603
8,9879,0.6917478442192078
8,9889,0.7091933488845825
8,9899,0.6848213076591492
8,9909,0.6135358810424805
8,9919,0.663236141204834
8,9929,0.8177222013473511
8,9939,0.5957403182983398
8,9949,0.7333588600158691
8,9959,0.6432430744171143
8,9969,0.6942614316940308
8,9979,0.6824110746383667
8,9989,0.6284852027893066
8,9999,0.6822987794876099
8,10009,0.6415989398956299
8,10019,0.6101449728012085
8,10029,0.5489531755447388
8,10039,0.5839865207672119
8,10049,0.4892863631248474
8,10059,0.7183754444122314
8,10069,0.5600543022155762
8,10079,0.5240041613578796
8,10089,0.543648362159729
8,10099,0.7423944473266602
8,10109,0.6936345100402832
8,10119,0.6993233561515808
8,10129,0.5895185470581055
8,10139,0.5699244737625122
8,10149,0.6229269504547119
8,10159,0.7484058141708374
8,10169,0.842485785484314
9,10179,nan
9,10189,0.6827176809310913
9,10199,0.670822262763977
9,10209,0.6759679317474365
9,10219,nan
9,10229,0.720760703086853
9,10239,0.5755527019500732
9,10249,0.8302488327026367
9,10259,0.7050411701202393
9,10269,0.6949751377105713
9,10279,0.6506319046020508
9,10289,0.6206140518188477
9,10299,0.729965329170227
9,10309,0.9083644151687622
9,10319,0.5809666514396667
9,10329,0.6762313842773438
9,10339,0.700414776802063
9,10349,0.641817569732666
9,10359,0.6931316256523132
9,10369,0.6093366146087646
9,10379,0.7142785787582397
9,10389,0.7516003847122192
9,10399,0.6833920478820801
9,10409,0.712570071220398
9,10419,0.5084784030914307
9,10429,0.6000053286552429
9,10439,0.7579140067100525
9,10449,0.7721897959709167
9,10459,0.8469745516777039
9,10469,0.6251480579376221
9,10479,0.606462836265564
9,10489,0.8218603134155273
9,10499,0.6239413022994995
9,10509,0.663790762424469
9,10519,0.4846111238002777
9,10529,0.6966091990470886
9,10539,0.5211932063102722
9,10549,0.6761306524276733
9,10559,0.8076505064964294
9,10569,0.553466260433197
9,10579,0.670193076133728
9,10589,0.6282080411911011
9,10599,0.542980968952179
9,10609,0.6836237907409668
9,10619,0.5550928115844727
9,10629,0.701105535030365
9,10639,0.7741994857788086
9,10649,0.6752139925956726
9,10659,0.7171268463134766
9,10669,0.6414426565170288
9,10679,0.8435248732566833
9,10689,0.6786307096481323
9,10699,0.7944724559783936
9,10709,0.7440573573112488
9,10719,0.6401442289352417
9,10729,0.7537033557891846
9,10739,0.8213822841644287
9,10749,0.6639695167541504
9,10759,0.7412006258964539
9,10769,0.6460346579551697
9,10779,0.7210988402366638
9,10789,0.7402316927909851
9,10799,0.6896855235099792
9,10809,0.5429390072822571
9,10819,0.586214005947113
9,10829,0.6352658271789551
9,10839,0.8102731108665466
9,10849,0.5407967567443848
9,10859,0.6520688533782959
9,10869,0.7965325117111206
9,10879,0.7426170706748962
9,10889,0.674040675163269
9,10899,0.6585863828659058
9,10909,0.5597476959228516
9,10919,0.6985551714897156
9,10929,0.77496737241745
9,10939,0.7810134887695312
9,10949,0.7515052556991577
9,10959,0.9899429082870483
9,10969,0.5440765619277954
9,10979,0.6799785494804382
9,10989,0.5774811506271362
9,10999,0.56488436460495
9,11009,0.6620062589645386
9,11019,0.7256461381912231
9,11029,0.831845760345459
9,11039,0.7858809232711792
9,11049,0.6324223279953003
9,11059,0.5000754594802856
9,11069,nan
9,11079,nan
9,11089,nan
9,11099,nan
9,11109,nan
9,11119,nan
9,11129,nan
9,11139,nan
9,11149,nan
9,11159,nan
9,11169,nan
9,11179,nan
9,11189,nan
9,11199,nan
9,11209,nan
9,11219,nan
9,11229,nan
9,11239,nan
9,11249,nan
9,11259,nan
9,11269,nan
9,11279,nan
9,11289,nan
9,11299,nan
9,11309,nan
